time,pitch,roll,gyrx,gyry,gyrz,f1,f2,f3,f4,f5,f6,f7,g1,g2,g3
0.38,35.1,14.36,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.393,37.943999999999996,15.521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,
0.406,40.4424,16.5461,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.419,42.60024000000001,17.404609999999998,-1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.433,44.571024,18.174461,-2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.446,46.433102399999996,18.818446100000003,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.459,47.70831024,19.30584461,-1.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,
0.473,48.77183102400001,19.750584461,-1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,
0.486,49.6251831024,20.146058446100003,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,
0.498,50.34951831024,20.48260584461,-2.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.512,51.051951831024,20.777260584460997,-3.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,
0.525,51.509195183102406,20.9147260584461,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.538,51.86991951831024,21.11747260584461,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,
0.551,52.19399195183102,21.299747260584464,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,
0.565,52.4963991951831,21.371974726058447,-3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,
0.578,52.92263991951831,21.469197472605845,-3.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,
0.591,53.33426399195183,21.69491974726058,-3.0,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,
0.605,53.52842639919518,21.80749197472606,-3.0,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.618,53.538842639919515,21.890749197472605,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,
