time,pitch,roll,gyrx,gyry,gyrz,f1,f2,f3,f4,f5,f6,f7,g1,g2,g3
0.344,9.94,47.61,-5.42,-0.53,-1.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,347.67,
0.367,13.54,64.27799999999999,-3.76,0.19,0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.391,16.96,80.12880000000001,-3.22,-0.73,-0.91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.414,19.875999999999998,93.68388,-4.3,2.56,-1.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.438,22.570600000000002,105.290388,-1.5,3.24,-0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39,
0.461,25.27006,115.2980388,1.19,-5.3,6.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39,
0.485,26.872006000000003,123.74180388,-2.7,-10.27,5.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39,
0.509,28.6432006,130.634180388,-8.02,-2.44,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.533,30.269320060000002,136.54341803879998,-8.48,4.86,-5.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29,
0.557,31.439932006,141.63434180387998,-5.03,2.14,-5.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29,
0.58,31.862993200600002,145.98643418038802,-4.07,-1.76,1.66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.604,32.27429932006,149.6526434180388,-5.08,4.3,-0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.627,33.359429932005995,152.80026434180388,-4.05,3.15,-2.34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29,
0.651,34.5839429932006,155.46402643418037,-0.71,-3.91,5.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.674,34.75139429932006,157.90840264341807,2.63,-4.27,7.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.698,34.97513942993201,160.0248402643418,-0.63,1.3,1.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.721,36.1225139429932,161.70348402643418,-1.58,0.76,1.61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.745,36.543251394299325,163.26634840264342,-0.09,-5.31,4.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.769,35.89232513942993,164.73663484026434,-3.67,-7.1,3.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.792,35.701232513943,165.64866348402643,-11.11,-1.47,-2.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.817,36.0691232513943,166.37886634840265,-7.05,-1.3,-1.66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39,
0.84,36.249912325139434,167.12688663484028,-1.94,-6.53,2.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.864,36.37599123251395,167.62468866348402,-3.3,-6.42,2.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.887,36.82059912325139,168.0074688663484,-1.93,0.45,-1.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.911,37.47705991232514,168.43274688663485,-0.43,2.36,-1.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.934,37.56970599123252,168.8082746886635,-0.36,-0.26,0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.958,36.67897059912325,169.43982746886635,-1.7,0.32,-3.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.982,37.37289705991233,169.62898274688663,-4.17,-0.11,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,
1.005,37.68528970599123,169.86389827468864,-2.46,-6.23,4.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
1.029,37.824528970599125,170.01338982746887,-7.07,-2.26,-1.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
1.053,38.000452897059915,170.0913389827469,-7.46,5.54,-6.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
1.077,38.27004528970599,170.18013389827468,-3.67,3.92,-3.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
1.1,38.2520045289706,170.3600133898275,-1.09,0.12,0.93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.124,38.12420045289706,170.51300133898275,-1.04,0.66,1.47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.147,38.37242004528971,170.59130013389827,-2.54,0.55,-1.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.69,
1.171,38.20824200452897,170.64413001338983,-4.69,-0.4,-1.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.195,37.84082420045289,170.60441300133897,-6.95,3.05,-4.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.218,37.97508242004529,170.61844130013392,-9.23,3.88,-6.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
1.242,37.556508242004526,170.7368441300134,-12.44,0.03,-6.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
1.265,38.171650824200455,170.46968441300135,-11.6,1.49,-6.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
1.29,38.71916508242005,170.28096844130013,-9.51,6.82,-8.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.313,38.845916508242006,170.29809684413001,-7.52,6.6,-7.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.337,39.1825916508242,170.254809684413,-8.79,-1.3,-4.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.36,39.27025916508242,170.1694809684413,-4.92,-9.75,6.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.384,39.66602591650825,169.98994809684413,-1.02,-1.62,2.91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.408,39.79560259165083,170.0619948096844,-4.85,1.98,-0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
1.431,39.94356025916508,169.93419948096843,-7.78,0.64,-2.66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.456,39.66135602591651,169.9484199480968,-5.97,2.76,-2.66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
1.479,39.06613560259165,170.00384199480968,-2.33,2.26,-3.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.503,39.663613560259165,170.00038419948098,0.06,-3.72,2.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.526,39.786361356025914,169.98203841994808,3.84,-6.57,5.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.55,39.88863613560259,169.84520384199482,5.76,-2.05,4.49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.573,38.99886361356025,170.11052038419948,1.66,1.69,-1.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.597,38.972886361356025,170.28105203841994,-1.15,-5.76,1.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.62,39.5462886361356,170.154105203842,-1.2,-8.66,5.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.644,39.900628863613555,169.9344105203842,-5.43,0.95,0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.88,
1.668,40.16106288636136,169.8854410520384,-10.16,9.34,-8.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.59,
1.691,40.83510628863613,169.79054410520382,-20.77,6.8,-9.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
1.715,41.631510628863616,169.3580544105204,-29.34,4.47,-7.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.69,
1.739,43.15115106288636,168.64880544105202,-29.59,8.89,-12.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.763,47.749115106288635,167.7678805441052,-21.83,27.82,-18.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.786,55.76891151062886,165.8617880544105,-33.08,9.29,29.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.81,71.8888911510629,166.72417880544106,-54.92,-36.62,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.835,81.23188911510628,164.30841788054408,-57.6,1.42,100.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.858,79.34018891151062,163.45484178805444,-68.78,34.74,80.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.882,79.18701889115106,159.89548417880545,-17.77,79.52,63.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,
1.905,82.9427018891151,160.16954841788055,-17.69,31.31,76.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,
1.93,89.1322701889115,160.44895484178804,-45.02,-18.28,104.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,
1.953,93.28822701889115,160.0358954841788,-27.75,-32.74,149.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,
1.977,95.60282270188911,158.40158954841786,-57.45,6.56,110.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,
2.001,97.6882822701889,155.8351589548418,-59.73,29.56,85.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,
2.025,104.9528282270189,155.02051589548418,-26.47,59.44,172.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,
2.049,107.55128282270189,155.23605158954842,-40.73,10.23,141.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,
2.073,109.8451282822702,154.48360515895484,-79.05,-31.65,162.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,
2.097,103.97251282822701,155.06536051589546,-52.96,-3.74,13.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,
2.12,100.68525128282269,154.03453605158953,-64.73,39.15,49.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.145,100.25752512828225,152.19445360515897,-24.4,119.82,-16.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.168,104.03975251282822,151.9114453605159,-24.98,147.39,-5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.193,108.21597525128283,151.4151445360516,67.37,93.39,54.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,
