time,t1:pitch,t1:roll,t1:gyrx,t1:gyry,t1:gyrz,t2:pitch,t2:roll,t2:gyrx,t2:gyry,t2:gyrz,k1:pitch,k1:roll,k1:gyrx,k1:gyry,k1:gyrz,k2:pitch,k2:roll,k2:gyrx,k2:gyry,k2:gyrz,W:pitch,W:roll,W:gyrx,W:gyry,W:gyrz,B:pitch,B:roll,B:gyrx,B:gyry,B:gyrz
0.288,-2.556603804178558,23.623586882746572,-0.007633587786259542,-0.030534351145038167,-0.015267175572519083,27.71146390036175,20.242355750953603,-0.007633587786259542,0.007633587786259542,0.007633587786259542,-4.9454106065962735,23.771543473574432,-0.015267175572519083,-0.0,-0.007633587786259542,27.00006490092218,19.50006489235218,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,54.66,54.08,-1.0,-3.0,4.0,
0.327,-4.729717037730332,43.70363573308116,-0.007633587786259542,-0.030534351145038167,-0.015267175572519083,51.26620821566924,37.448358139264165,-0.007633587786259542,0.007633587786259542,0.007633587786259542,-9.337880912869903,44.05309835987614,-0.007633587786259542,-0.0,0.022900763358778626,49.950120066706035,36.07512005085154,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,59.56,58.99,-6.0,0.0,0.0,
0.365,-6.487126079351541,60.62317441445306,0.0,-0.04580152671755725,0.0,71.2877408836806,52.07346016932814,-0.007633587786259542,0.007633587786259542,0.007633587786259542,-13.071480673202487,61.29242001323259,-0.007633587786259542,-0.0,0.022900763358778626,69.45766695762231,50.16391693557599,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,63.87,63.22,-4.0,2.0,1.0,
0.403,-7.98092376472957,75.00478229361917,0.0,-0.04580152671755725,0.0,88.30604365149026,64.50479689488253,-0.007633587786259542,0.007633587786259542,0.007633587786259542,-15.876555975154249,75.89455934489101,0.0,-0.007633587786259542,0.007633587786259542,86.03908181490114,62.13939428759177,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,67.28,66.7,-2.0,-1.0,3.0,
0.44,-9.250651797300893,87.22914899091037,0.0,-0.04580152671755725,0.0,102.75831395883289,75.04163014909474,-0.015267175572519083,0.007633587786259542,0.0,-18.260869981813244,88.30637777680067,0.0,-0.007633587786259542,0.007633587786259542,100.13328444358815,72.31855003680519,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,70.32,69.69,-6.0,1.0,0.0,
0.478,-10.32992062498652,97.61986068360788,0.0,-0.04580152671755725,0.0,115.07337190991556,84.04708993887695,0.0,0.015267175572519083,0.022900763358778626,-20.287536887473394,98.85642344392389,0.0,-0.007633587786259542,0.007633587786259542,112.1133566779721,80.9708324236366,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,72.89,72.19,-3.0,0.0,3.0,
0.516,-11.247299128519304,106.45196562240076,0.0,-0.04580152671755725,0.0,125.54117116833584,91.70173076019182,0.0,0.015267175572519083,0.022900763358778626,-22.204831275506727,107.8495995711026,-0.007633587786259542,-0.0,0.015267175572519083,122.29641807719847,88.32527245244329,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,74.94,74.31,-4.0,1.0,2.0,
0.5529999999999999,-12.027070856522169,113.95925482037472,0.0,-0.04580152671755725,0.0,134.40872792851113,98.14967557858687,-0.007633587786259542,0.007633587786259542,0.007633587786259542,-23.83453150533506,115.49379927920451,-0.007633587786259542,-0.0,0.015267175572519083,130.95202026654087,94.57654647692897,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,76.93,76.2,-4.0,1.0,0.0,
0.5920000000000001,-12.689876825324603,120.34045063865258,0.0,-0.04580152671755725,0.0,141.9461511746601,103.63042867422266,-0.007633587786259542,0.007633587786259542,0.007633587786259542,-25.219776700689142,121.99136903109112,-0.007633587786259542,-0.0,0.015267175572519083,138.3092821274819,99.8901293977418,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,78.58,77.73,-4.0,-2.0,2.0,
0.63,-13.253261898806674,125.76446708418877,0.0,-0.04580152671755725,0.0,148.42936672054577,108.40511580524317,-0.007633587786259542,0.022900763358778626,0.0,-26.397235116740113,127.51430332019476,-0.007633587786259542,-0.0,0.015267175572519083,144.56295470928177,104.40667488043272,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,79.96,78.93,-5.0,3.0,-2.0,
0.6679999999999999,-13.689442985322723,130.0359689659497,-0.015267175572519083,-0.0,0.015267175572519083,153.9400999345486,112.46359986661061,-0.007633587786259542,0.022900763358778626,0.0,-27.398074770383438,132.20879746593286,-0.007633587786259542,-0.0,0.015267175572519083,149.87857640381168,108.24573854071998,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,81.33,79.97,-4.0,-3.0,-4.0,
0.706,-14.078368164244381,133.64346193631505,-0.007633587786259542,-0.0,0.0,158.62422316645103,115.91331131877294,-0.007633587786259542,0.022900763358778626,0.0,-28.248788475980263,136.19911748981025,-0.007633587786259542,-0.0,0.015267175572519083,154.39685484416208,111.50894265196416,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,82.01,80.96,-7.0,0.0,-3.0,
0.744,-14.40895456632779,136.7098309611256,-0.007633587786259542,-0.0,0.0,162.6057279135681,118.84556605311091,-0.007633587786259542,0.022900763358778626,0.0,-28.971895125737564,139.59088951010602,-0.007633587786259542,-0.0,0.015267175572519083,158.23745640395612,114.28260126102553,0.0,0.015267175572519083,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,82.68,81.98,-6.0,3.0,0.0,
0.781,-14.689953008098687,139.31624463221453,-0.007633587786259542,-0.0,0.0,166.03179736209373,121.3746552139235,-0.030534351145038167,-0.0,-0.007633587786259542,-29.58653577803127,142.47389572735744,-0.007633587786259542,-0.0,0.015267175572519083,161.50196772978106,116.6402110787277,0.0,0.015267175572519083,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,83.36,82.74,1.0,-3.0,5.0,
0.819,-14.92880168360395,141.53169625264016,-0.007633587786259542,-0.0,0.0,168.8454948151952,123.39980985105522,-0.015267175572519083,-0.0,-0.007633587786259542,-30.10898033248092,144.92445101202114,-0.007633587786259542,-0.0,0.015267175572519083,164.27680235673225,118.64417942377455,0.0,0.015267175572519083,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,84.06,83.26,-2.0,0.0,2.0,
0.857,-15.131823057783425,143.41483013000192,-0.007633587786259542,-0.0,0.0,171.23713765033145,125.12119129261718,-0.015267175572519083,-0.0,-0.007633587786259542,-30.553058203763126,147.00742300398528,-0.007633587786259542,-0.0,0.015267175572519083,166.6352820186484,120.34768228805673,0.015267175572519083,-0.0,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,84.6,83.78,-10.0,2.0,-5.0,
0.896,-15.304391225835978,145.01549392575942,-0.007633587786259542,-0.0,0.0,173.1515285033627,126.47734624825414,0.0,-0.0,0.0,-30.930524394352997,148.7779491971548,-0.007633587786259542,-0.0,0.015267175572519083,168.63998973127715,121.79565972269658,0.015267175572519083,-0.0,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,85.11,84.25,-2.0,0.0,6.0,
0.934,-15.451074168680648,146.3760581521533,-0.007633587786259542,-0.0,0.0,174.9292589937723,127.80041790181184,0.007633587786259542,0.015267175572519083,0.007633587786259542,-31.25137065635439,150.2828964613489,-0.007633587786259542,-0.0,0.015267175572519083,170.34399128701156,123.02644054214046,0.015267175572519083,-0.0,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,85.42,84.63,-1.0,0.0,2.0,
0.971,-15.575754670098618,147.5325377445881,-0.007633587786259542,-0.0,0.0,176.43141418318103,128.88053734104088,-0.007633587786259542,0.022900763358778626,-0.007633587786259542,-31.52408997905557,151.5621016359139,-0.007633587786259542,-0.0,0.015267175572519083,171.79239260938581,124.07260423866776,0.015267175572519083,-0.0,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,85.7,85.01,-7.0,2.0,1.0,
