time,pitch,roll,gyrx,gyry,gyrz,f1,f2,f3,f4,f5,f6,f7,g1,g2,g3
0.372,79.21,51.83,0.0,0.0,-4.0,0,0,0,0,0,0,0,0.00,0.69,0.00,
0.386,85.47399999999999,56.069,1.0,0.0,-4.0,0,0,0,0,0,0,0,0.10,0.00,0.00,
0.398,91.2574,60.2279,4.0,0.0,-2.0,0,0,0,0,0,0,0,0.10,0.00,0.00,
0.411,96.41673999999999,63.93779,4.0,0.0,0.0,0,0,0,0,0,0,0,0.00,0.10,0.00,
0.424,100.856674,67.00877899999999,3.0,1.0,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,
0.438,104.9186674,69.5118779,2.0,-1.0,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,
0.451,108.25886673999999,71.43618779000002,1.0,-2.0,-1.0,0,0,0,0,0,0,0,0.10,0.78,0.00,
0.464,111.022886674,73.14961877900001,0.0,-3.0,-2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,
0.478,113.2972886674,74.4729618779,0.0,0.0,-2.0,0,0,0,0,0,0,0,0.00,0.39,0.00,
0.491,115.14472886674,75.55029618779001,0.0,1.0,-2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,
0.503,116.607472886674,76.48602961877901,0.0,1.0,-2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,
0.517,118.0137472886674,77.2636029618779,0.0,1.0,-1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,
0.53,119.21637472886673,77.80036029618779,-1.0,1.0,-1.0,0,0,0,0,0,0,0,0.00,0.98,0.00,
0.543,120.30863747288669,78.10603602961879,-2.0,0.0,-2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,
0.557,121.09286374728867,78.40660360296188,-3.0,-2.0,-2.0,0,0,0,0,0,0,0,0.00,0.78,0.00,
0.57,121.85528637472886,78.79666036029619,-5.0,0.0,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,
0.583,122.49852863747289,79.06066603602963,-8.0,0.0,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,
0.596,123.21985286374729,79.10506660360296,-12.0,-2.0,0.0,0,0,0,0,0,0,0,0.00,0.29,0.00,
0.61,123.63398528637474,79.2895066603603,-12.0,-6.0,0.0,0,0,0,0,0,0,0,0.00,0.69,0.00,
0.623,123.94539852863748,79.50595066603603,-10.0,-9.0,0.0,0,0,0,0,0,0,0,0.10,0.00,0.00,
0.636,124.30953985286374,79.81559506660359,-7.0,-4.0,0.0,0,0,0,0,0,0,0,0.10,0.78,0.00,
0.65,124.61595398528637,80.29655950666036,-7.0,-1.0,0.0,0,0,0,0,0,0,0,0.10,0.00,0.00,
0.663,124.72759539852862,80.80365595066604,-6.0,-1.0,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,
0.676,124.90975953985287,81.18736559506661,-6.0,1.0,2.0,0,0,0,0,0,0,0,0.10,0.00,0.00,
0.69,125.17097595398529,81.51373655950665,-4.0,0.0,1.0,0,0,0,0,0,0,0,0.20,0.00,0.00,
0.703,125.43109759539853,81.87037365595066,-3.0,0.0,0.0,0,0,0,0,0,0,0,0.20,0.00,0.00,
0.716,125.61010975953984,82.24803736559507,-3.0,0.0,-1.0,0,0,0,0,0,0,0,0.10,0.00,0.00,
0.73,125.96101097595398,82.63680373655951,-5.0,2.0,-1.0,0,0,0,0,0,0,0,0.10,0.69,0.00,
0.743,126.2481010975954,83.06268037365595,-6.0,-2.0,-3.0,0,0,0,0,0,0,0,0.10,0.00,0.00,
0.756,126.33081010975954,83.44726803736559,-5.0,-2.0,-2.0,0,0,0,0,0,0,0,0.10,0.00,0.00,
0.77,126.50108101097595,83.76472680373656,-3.0,-2.0,-3.0,0,0,0,0,0,0,0,0.10,0.00,0.00,
0.783,126.68010810109759,84.12047268037365,-1.0,0.0,-2.0,0,0,0,0,0,0,0,0.10,0.00,0.00,
