time,t1:pitch,t1:roll,t1:gyrx,t1:gyry,t1:gyrz,t2:pitch,t2:roll,t2:gyrx,t2:gyry,t2:gyrz,k1:pitch,k1:roll,k1:gyrx,k1:gyry,k1:gyrz,k2:pitch,k2:roll,k2:gyrx,k2:gyry,k2:gyrz,W:pitch,W:roll,W:gyrx,W:gyry,W:gyrz,B:pitch,B:roll,B:gyrx,B:gyry,B:gyrz
0.28500000000000003,13.5,13.5,0.0,-0.0,0.0,27.860093797110487,20.90435986742009,0.09923664122137404,0.6183206106870229,0.19083969465648856,13.5,13.5,0.0,-0.0,0.0,40.50000003085199,25.500000013711997,0.0,-0.0,0.0,99.0,142.0,-2.0,-7.0,0.0,60.33,55.68,-4.0,0.0,-1.0,
0.318,24.975,24.975,0.0,-0.0,0.0,51.5411735246544,38.67306575472717,0.09923664122137404,0.6183206106870229,0.19083969465648856,24.975,24.975,0.0,-0.0,0.0,74.92500005707618,47.1750000253672,0.0,-0.0,0.0,99.0,142.0,-1.0,-7.0,0.0,65.83,60.69,-4.0,0.0,0.0,
0.352,34.728750000000005,34.728750000000005,0.0,-0.0,0.0,71.67009129306672,53.77646575893819,0.09923664122137404,0.6183206106870229,0.19083969465648856,34.728750000000005,34.728750000000005,0.0,-0.0,0.0,104.18625007936674,65.59875003527412,0.0,-0.0,0.0,99.0,142.0,-2.0,-7.0,0.0,70.58,65.03,-4.0,0.0,0.0,
0.386,43.0194375,43.0194375,0.0,-0.0,0.0,88.77147408507435,66.43173910895783,0.10687022900763359,0.6183206106870229,0.19083969465648856,43.0194375,43.0194375,0.0,-0.0,0.0,129.0583125983137,81.258937543695,0.0,-0.0,0.0,99.0,142.0,-2.0,-7.0,0.0,74.53,68.69,-4.0,0.0,0.0,
0.42000000000000004,50.066521875,50.066521875,0.0,-0.0,0.0,103.30764945828084,77.18872145647451,0.10687022900763359,0.6183206106870229,0.19083969465648856,50.066521875,50.066521875,0.0,-0.0,0.0,150.19956573941863,94.57009692585274,0.0,-0.0,0.0,99.0,142.0,-2.0,-6.0,0.0,77.93,71.86,-3.0,0.0,0.0,
0.45499999999999996,56.05654359375,56.05654359375,0.0,-0.0,0.0,115.66339852550635,86.33215645186368,0.10687022900763359,0.6183206106870229,0.19083969465648856,56.05654359375,56.05654359375,0.0,-0.0,0.0,168.1696309093578,105.88458240068682,0.0,-0.0,0.0,99.0,142.0,-2.0,-6.0,0.0,80.79,74.43,-3.0,0.0,0.0,
0.488,61.1480620546875,61.1480620546875,0.0,-0.0,0.0,126.10421493326609,94.0252822417203,0.09923664122137404,0.6335877862595419,0.19083969465648856,61.1480620546875,61.1480620546875,0.0,-0.0,0.0,183.44418630380613,115.5018950542958,0.0,-0.0,0.0,99.0,142.0,-2.0,-6.0,0.0,83.25,76.76,-4.0,0.0,-1.0,
0.522,49.72339203635295,74.26836946937159,0.04580152671755725,-0.32061068702290074,0.3893129770992366,134.97890887986188,100.56443916309844,0.09923664122137404,0.6335877862595419,0.19083969465648856,65.47585274648438,65.47585274648438,0.0,-0.0,0.0,196.4275583890872,123.67661080986342,0.0,-0.0,0.0,99.0,142.0,-2.0,-6.0,0.0,85.27,78.67,-3.0,0.0,0.0,
0.558,40.012422520768574,85.42063077185306,0.04580152671755725,-0.32061068702290074,0.3893129770992366,142.52239873446828,106.12272254626986,0.09923664122137404,0.6335877862595419,0.19083969465648856,69.15447483451172,69.15447483451172,0.0,-0.0,0.0,207.4634246615761,130.6251192020959,0.0,-0.0,0.0,99.0,142.0,-3.0,-6.0,0.0,87.04,80.29,-4.0,0.0,0.0,
0.594,31.75809843252186,94.9000528789623,0.04580152671755725,-0.32061068702290074,0.3893129770992366,148.87463083699785,110.72111588740368,0.10687022900763359,0.6335877862595419,0.183206106870229,72.28130360933496,72.28130360933496,0.0,-0.0,0.0,216.84391099319168,136.53135133549353,0.0,-0.0,0.0,99.0,142.0,-3.0,-6.0,0.0,88.65,81.6,-5.0,0.0,0.0,
