time,t1:pitch,t1:roll,t1:gyrx,t1:gyry,t1:gyrz,t2:pitch,t2:roll,t2:gyrx,t2:gyry,t2:gyrz,k1:pitch,k1:roll,k1:gyrx,k1:gyry,k1:gyrz,k2:pitch,k2:roll,k2:gyrx,k2:gyry,k2:gyrz,W:pitch,W:roll,W:gyrx,W:gyry,W:gyrz,B:pitch,B:roll,B:gyrx,B:gyry,B:gyrz
16.56,264.781908306683,10.62597385280033,-0.022900763358778626,0.5343511450381679,0.2595419847328244,-16.719776541735328,164.40962184693277,-0.015267175572519083,-0.03816793893129771,0.03816793893129771,24.575810362992687,165.56285218231838,0.007633587786259542,0.007633587786259542,0.007633587786259542,-0.0009475855921262056,129.99413431800133,-0.10687022900763359,-0.022900763358778626,0.2366412213740458,90.0,89.0,0.0,0.0,0.0,87.97,85.17,-4.0,-2.0,0.0,
16.598,264.76688594525564,10.58296683084111,-0.022900763358778626,0.5343511450381679,0.2595419847328244,-27.684588565258505,164.37012554263163,-0.015267175572519083,-0.03816793893129771,0.03816793893129771,7.613803667531066,165.60513301157158,0.007633587786259542,0.007633587786259542,-0.015267175572519083,-0.0010001196678555047,129.99410578021056,-0.10687022900763359,-0.022900763358778626,0.2366412213740458,90.0,89.0,0.0,0.0,0.0,87.82,85.14,-3.0,-2.0,0.0,
16.637,264.7541169380424,10.546410862175774,-0.022900763358778626,0.5343511450381679,0.2595419847328244,-36.893933768869815,164.34930037293927,-0.022900763358778626,-0.022900763358778626,0.007633587786259542,-6.803902023611312,165.6410717164368,0.007633587786259542,0.007633587786259542,-0.015267175572519083,-0.0010447736322254089,129.99408152308843,-0.10687022900763359,-0.022900763358778626,0.2366412213740458,90.0,89.0,0.0,0.0,0.0,87.63,85.1,-3.0,-1.0,-2.0,
16.675,264.74326328191114,10.515338288810238,-0.022900763358778626,0.5343511450381679,0.2595419847328244,-44.72187719193943,164.33159897870075,-0.022900763358778626,-0.022900763358778626,0.007633587786259542,-18.87027871496091,165.6915602010549,0.015267175572519083,-0.0,-0.0916030534351145,-0.0010827295019398275,129.9940609045346,-0.10687022900763359,-0.022900763358778626,0.2366412213740458,90.0,89.0,0.0,0.0,0.0,87.46,85.08,-4.0,0.0,-3.0,
16.713,264.73403767419956,10.488926601449533,-0.022900763358778626,0.5343511450381679,0.2595419847328244,-51.38559057639867,164.2978932513564,-0.015267175572519083,-0.030534351145038167,0.007633587786259542,-29.12669890260807,165.73447541298026,0.015267175572519083,-0.0,-0.0916030534351145,-0.0011149919911970835,129.99404337876382,-0.10687022900763359,-0.022900763358778626,0.2366412213740458,90.0,89.0,0.0,0.0,0.0,87.39,85.14,-4.0,0.0,-2.0,
16.752,264.7261959076447,10.466476667192934,-0.022900763358778626,0.5343511450381679,0.2595419847328244,-57.104162751471364,164.2589521913083,-0.015267175572519083,-0.030534351145038167,0.030534351145038167,-37.84465606210815,165.77095334311682,0.015267175572519083,-0.0,-0.0916030534351145,-0.001142415107065751,129.99402848185866,-0.10687022900763359,-0.022900763358778626,0.2366412213740458,90.0,89.0,0.0,0.0,0.0,87.33,85.21,-4.0,0.0,-1.0,
16.79,264.7195304060731,10.447394223074824,-0.022900763358778626,0.5343511450381679,0.2595419847328244,-8.066426854367258,164.24139558360037,-0.015267175572519083,-0.022900763358778626,0.04580152671755725,-45.254919647683224,165.8019595837329,0.015267175572519083,-0.0,-0.0916030534351145,-0.0011657247555541183,129.9940158194893,-0.10687022900763359,-0.022900763358778626,0.2366412213740458,90.0,89.0,0.0,0.0,0.0,87.29,85.2,-4.0,-1.0,-1.0,
16.827,264.7138647297372,10.431174145574431,-0.022900763358778626,0.5343511450381679,0.2595419847328244,33.57010970605133,164.22514419962923,-0.007633587786259542,-0.015267175572519083,0.030534351145038167,-51.55364369542204,165.82831488825656,0.015267175572519083,-0.0,-0.0916030534351145,-0.0011855379567692306,129.99400505647534,-0.10687022900763359,-0.022900763358778626,0.2366412213740458,90.0,89.0,0.0,0.0,0.0,87.26,85.13,-4.0,0.0,0.0,
16.865,264.7090489048517,10.417387079699097,-0.022900763358778626,0.5343511450381679,0.2595419847328244,68.9792542034709,164.2154476490115,-0.007633587786259542,-0.015267175572519083,-0.007633587786259542,-56.90755913600003,165.85071689710168,0.015267175572519083,-0.0,-0.0916030534351145,-0.001202379177802076,129.99399590791347,-0.10687022900763359,-0.022900763358778626,0.2366412213740458,90.0,89.0,0.0,0.0,0.0,87.22,85.13,-4.0,0.0,0.0,
16.904,264.70495545369903,10.405668073705062,-0.022900763358778626,0.5343511450381679,0.2595419847328244,99.05870343679803,164.21205031950697,0.0,-0.015267175572519083,-0.022900763358778626,-61.45838726049132,165.86975860462002,0.015267175572519083,-0.0,-0.0916030534351145,-0.0012166942156799946,129.9939881316359,-0.10687022900763359,-0.022900763358778626,0.2366412213740458,90.0,89.0,0.0,0.0,0.0,87.21,85.18,-5.0,0.0,0.0,
