time,pitch,roll,gyrx,gyry,gyrz,f1,f2,f3,f4,f5,f6,f7,g1,g2,g3
0.418,66.09,69.14,-2.25,1.86,1.6,0,0,0,0,0,0,0,0.00,0.00,0.49,
0.442,72.975,76.376,-1.76,1.64,0.94,0,0,0,0,0,0,0,0.00,0.10,0.39,
0.465,79.7385,83.36359999999999,-0.47,1.02,-0.28,0,0,0,0,0,0,0,0.00,0.00,0.78,
0.489,85.64385,89.35436,0.18,-0.08,0.21,0,0,0,0,0,0,0,0.00,0.00,0.88,
0.513,90.581385,94.291436,0.72,-0.51,0.55,0,0,0,0,0,0,0,0.00,0.00,0.88,
0.535,94.7291385,98.44814360000001,-0.54,-1.2,-0.64,0,0,0,0,0,0,0,0.00,0.00,0.88,
0.56,98.28491385000001,102.04981436,-2.33,-0.97,-0.27,0,0,0,0,0,0,0,0.00,0.00,0.88,
0.583,101.37649138500001,105.226981436,-3.54,0.16,0.42,0,0,0,0,0,0,0,0.00,0.00,0.88,
0.607,104.10664913849999,108.0016981436,-4.21,0.05,0.79,0,0,0,0,0,0,0,0.00,0.00,0.98,
0.63,106.52166491385,110.46616981436,-5.13,0.02,0.95,0,0,0,0,0,0,0,0.00,0.00,0.98,
0.654,108.563166491385,112.47661698143601,-5.74,0.52,1.89,0,0,0,0,0,0,0,0.00,0.00,0.78,
0.677,110.0543166491385,114.19866169814361,-3.44,3.08,1.23,0,0,0,0,0,0,0,0.00,0.00,0.49,
0.701,111.58943166491385,115.92786616981437,-1.31,1.94,-0.67,0,0,0,0,0,0,0,0.00,0.00,0.59,
0.724,112.61594316649139,117.38778661698143,-1.05,-0.71,-1.43,0,0,0,0,0,0,0,0.00,0.00,0.59,
0.748,113.61859431664914,118.60477866169813,-0.03,-0.3,-1.18,0,0,0,0,0,0,0,0.00,0.00,0.69,
0.773,114.3758594316649,119.61747786616982,0.62,2.63,-1.3,0,0,0,0,0,0,0,0.00,0.00,0.59,
0.796,115.15358594316648,120.42074778661699,-0.75,1.58,-1.27,0,0,0,0,0,0,0,0.00,0.00,0.39,
0.82,115.69035859431665,121.0590747786617,-1.08,-0.68,-0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,
0.843,116.16703585943166,121.59990747786617,-0.36,1.5,-0.79,0,0,0,0,0,0,0,0.00,0.00,0.20,
0.867,116.59270358594316,122.05899074778661,1.09,0.03,-1.15,0,0,0,0,0,0,0,0.00,0.00,0.00,
0.89,116.96827035859432,122.46489907477866,0.48,-0.04,-1.43,0,0,0,0,0,0,0,0.00,0.00,0.39,
0.914,117.27582703585944,122.84748990747786,0.73,-0.9,-0.93,0,0,0,0,0,0,0,0.00,0.10,0.29,
0.939,117.62158270358594,123.0927489907478,0.21,1.15,0.49,0,0,0,0,0,0,0,0.00,0.20,0.39,
0.962,117.8271582703586,123.21627489907479,-0.14,2.31,0.77,0,0,0,0,0,0,0,0.00,0.29,0.00,
0.986,118.06371582703586,123.31862748990747,-1.62,2.62,1.18,0,0,0,0,0,0,0,0.00,0.20,0.00,
