time,pitch,roll,gyrx,gyry,gyrz,f1,f2,f3,f4,f5,f6,f7,g1,g2,g3
0.377,69.22,24.32,-1.0,0.0,0.0,0,0,0,0,1,0,0,0.00,0.20,0.00,
0.391,74.791,26.201,-4.0,2.0,-2.0,0,0,0,0,1,0,0,0.00,0.20,0.10,
0.404,80.1541,27.991100000000003,-6.0,3.0,-4.0,0,0,0,0,1,0,0,0.10,0.20,0.10,
0.417,84.98341,29.592109999999998,-6.0,1.0,-6.0,0,0,0,0,1,0,0,0.10,0.20,0.00,
0.431,89.246341,30.922211,-5.0,0.0,-8.0,0,0,0,0,1,0,0,0.00,0.10,0.00,
0.444,92.6696341,32.3332211,-3.0,-1.0,-7.0,0,0,0,0,1,0,0,0.00,0.00,0.10,
0.457,95.54996341,33.71632210999999,-1.0,-1.0,-3.0,0,0,0,0,1,0,0,0.10,0.00,0.00,
0.471,98.14199634100001,34.853632211,0.0,0.0,0.0,0,0,0,0,1,0,0,0.10,0.00,0.00,
0.484,100.3271996341,35.633363221100005,0.0,0.0,1.0,0,0,0,0,1,0,0,0.00,0.00,0.00,
0.497,102.24671996341,36.170336322109996,0.0,1.0,1.0,0,0,0,0,1,0,0,0.00,0.00,0.10,
0.51,103.75267199634101,36.629033632211,-2.0,1.0,1.0,0,0,0,0,1,0,0,0.00,0.00,0.10,
0.524,105.23526719963411,36.8909033632211,-4.0,2.0,0.0,0,0,0,0,1,0,0,0.00,0.00,0.10,
0.537,106.3375267199634,37.18709033632211,-4.0,0.0,-2.0,0,0,0,0,1,0,0,0.00,0.00,0.10,
0.55,107.26675267199634,37.41470903363221,-4.0,0.0,-3.0,0,0,0,0,1,0,0,0.00,0.10,0.10,
0.564,108.09767526719963,37.581470903363225,-4.0,0.0,-4.0,0,0,0,0,1,0,0,0.00,0.00,0.00,
0.577,108.87376752671996,37.65214709033632,-4.0,-1.0,-4.0,0,0,0,0,1,0,0,0.00,0.00,0.00,
0.59,109.500376752672,37.76721470903363,-4.0,0.0,-3.0,0,0,0,0,1,0,0,0.00,0.00,0.10,
0.604,110.0850376752672,37.88672147090336,-4.0,0.0,-2.0,0,0,0,0,1,0,0,0.00,0.00,0.20,
0.617,110.22450376752671,38.32167214709034,-2.0,1.0,0.0,0,0,0,0,1,0,0,0.00,0.00,0.10,
