time,pitch,roll,gyrx,gyry,gyrz,f1,f2,f3,f4,f5,f6,f7,g1,g2,g3
0.372,26.8,58.18,-5.72,1.65,1.69,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.29,
0.396,32.461,70.798,-4.34,-1.7,-0.56,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.419,37.5811,82.6618,-5.6,-1.15,0.76,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.444,41.873110000000004,92.65917999999999,-6.23,-1.31,0.73,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.467,45.632311,101.45291800000001,-5.41,-2.44,-0.08,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.491,49.09523109999999,109.03729179999999,-3.44,-3.61,-0.65,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.516,52.06952310999999,115.46572918000001,-2.66,-1.65,-0.74,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.539,54.832952311,120.788572918,-2.86,-4.15,0.18,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.563,57.38629523110001,125.09185729179998,-4.17,-0.44,2.33,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.587,59.44162952311,128.69918572918,-4.03,-1.73,2.32,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.611,61.123162952311,131.705918572918,-5.49,-1.41,0.43,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.634,62.2903162952311,134.4095918572918,-5.63,-1.12,1.13,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.659,63.45103162952311,136.67795918572918,-4.79,-3.33,1.16,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.78,
0.683,64.39510316295231,138.58779591857294,-4.94,-1.64,0.54,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.706,65.29051031629523,140.2817795918573,-5.31,-2.36,-3.73,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.731,66.15405103162952,141.82817795918572,-4.61,-2.25,-1.31,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.754,66.93340510316295,143.0988177959186,-3.44,-1.89,0.1,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.78,
0.778,67.49734051031629,144.27888177959184,-2.66,-0.99,1.87,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.802,67.73373405103163,145.3778881779592,-0.97,-2.71,3.86,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.78,
0.826,67.80237340510317,146.20778881779594,-1.29,-0.58,4.4,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.849,67.68323734051032,146.7497788817796,-1.14,-1.93,1.68,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.88,
0.874,67.75232373405103,147.23597788817796,-2.73,-1.74,-3.77,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.88,
0.898,68.5692323734051,147.80659778881778,-2.3,-3.38,-2.66,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.78,
0.921,69.5779232373405,148.21465977888178,-1.22,-1.82,1.94,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.88,
0.946,70.63279232373405,148.3184659778882,-1.41,-0.44,3.66,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.98,
0.969,71.1882792323734,148.35584659778885,-2.75,1.25,2.84,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.98,
0.993,70.99182792323734,148.60258465977887,-3.63,1.44,0.03,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.016,70.60318279232374,148.8792584659779,-3.41,2.02,-0.63,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.88,
1.041,70.50131827923236,148.7449258465978,-4.34,0.14,-0.99,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.064,70.70713182792323,148.58749258465977,-7.31,1.33,-0.33,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.88,
1.088,70.14271318279232,148.85974925846597,-6.7,2.47,-1.69,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.88,
1.113,69.60927131827923,149.3099749258466,-5.2,-1.16,-4.21,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.88,
1.136,70.14092713182792,149.41799749258468,-4.11,-3.52,-1.27,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.98,
1.16,70.37409271318279,149.19479974925844,-4.63,3.19,3.76,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.88,
1.184,69.59640927131828,149.32547997492586,-4.99,1.55,-3.31,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.208,68.64564092713184,149.9055479974926,-3.51,-1.69,-4.65,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.88,
1.231,68.62256409271319,150.32355479974925,-0.19,-3.4,-3.21,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.88,
1.256,68.79125640927131,150.33835547997492,0.9,-1.53,1.32,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.29,
1.28,69.32112564092714,150.34883554799748,-1.11,-4.16,3.14,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.39,
1.303,69.63511256409271,150.35888355479975,-1.87,0.18,5.5,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.49,
1.327,69.29751125640928,150.37788835548,-1.4,-0.26,1.69,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.49,
1.351,69.18275112564092,150.26278883554798,-0.94,-2.76,1.1,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.49,
1.375,69.22527511256409,149.98127888355478,-1.5,-2.89,0.32,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.39,
1.398,69.2205275112564,149.89012788835547,-2.01,-1.72,-1.32,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.49,
1.423,69.03105275112564,150.06101278883554,-0.15,-2.43,-0.05,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.446,68.85910527511257,150.16810127888357,0.94,-3.44,2.15,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.47,68.95891052751125,150.24181012788836,0.21,-5.76,0.3,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.495,69.45489105275112,150.41118101278883,-0.61,-4.98,0.49,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.59,
1.518,69.53148910527511,150.73411810127888,-0.41,-1.24,1.5,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.542,69.63814891052752,151.05441181012787,1.21,-3.66,-0.15,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.566,70.34181489105275,150.9874411810128,0.75,-3.68,1.79,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.59,70.73618148910528,150.70174411810126,-1.05,-0.04,1.37,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.613,70.55061814891053,150.7811744118101,-2.2,0.18,-2.34,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.69,
