time,pitch,roll,gyrx,gyry,gyrz,f1,f2,f3,f4,f5,f6,f7,g1,g2,g3
0.363,51.14,18.1,-11.0,-1.0,-5.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.376,56.9,20.224,-12.0,-2.0,-8.0,0,2,0,0,0,0,0,0.00,0.00,0.10,
0.39,62.785999999999994,22.2544,-10.0,-2.0,-12.0,0,2,0,0,0,0,0,0.10,0.00,0.10,
0.404,68.1716,23.735439999999997,-11.0,-1.0,-16.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.417,72.51716,24.873544,-14.0,0.0,-18.0,0,2,0,0,0,0,0,0.10,0.00,0.00,
0.432,75.696716,25.986354399999996,-16.0,0.0,-19.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.445,77.91367159999999,27.20463544,-15.0,0.0,-17.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.458,79.62936715999999,28.298463544,-12.0,0.0,-14.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.472,81.537936716,28.938846354400003,-10.0,-2.0,-11.0,0,2,0,0,0,0,0,0.10,0.00,0.00,
0.486,83.5647936716,29.227884635440002,-9.0,-4.0,-8.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.499,85.34247936716,29.571788463544,-10.0,-4.0,-7.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.513,86.780247936716,30.029178846354398,-9.0,-4.0,-5.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.526,88.2200247936716,30.55191788463544,-7.0,-4.0,-5.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.54,89.59700247936716,30.856191788463544,-5.0,-4.0,-4.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.553,91.09370024793671,30.994619178846357,-5.0,-3.0,-4.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.567,92.16137002479368,31.116461917884635,-7.0,-1.0,-4.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.58,92.57413700247938,31.380646191788465,-7.0,0.0,-5.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.593,92.80441370024793,31.677064619178847,-5.0,0.0,-5.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.607,92.95344137002479,31.931706461917887,-3.0,-1.0,-4.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.621,93.40034413700248,32.02917064619179,-1.0,-1.0,-3.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.634,93.95803441370023,32.08391706461918,-2.0,-1.0,-3.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.648,94.13080344137003,32.242391706461916,-2.0,-1.0,-2.0,0,2,0,0,0,0,0,0.10,0.00,0.00,
0.661,93.977080344137,32.54623917064619,-3.0,0.0,-2.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
