time,pitch,roll,gyrx,gyry,gyrz,f1,f2,f3,f4,f5,f6,f7,g1,g2,g3
0.419,72.25,93.61,-5.09,0.45,-1.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39,
0.443,80.422,103.87,-5.47,-2.83,3.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39,
0.466,87.6652,113.527,-2.4,-0.23,3.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.49,93.65451999999999,121.5577,-2.09,-1.85,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.39,
0.514,99.10445199999998,128.46276999999998,-5.0,-6.24,3.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29,
0.537,103.2134452,134.544277,-5.27,-1.87,0.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39,
0.561,106.89134451999999,139.68842769999998,-1.57,6.02,-4.71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.584,110.79613445199999,143.84784277,-4.27,3.52,-6.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.609,113.9586134452,147.476784277,-6.97,-5.26,0.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.632,115.85886134452,150.71967842770002,-4.63,-3.77,1.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39,
0.656,118.406886134452,153.66296784277,0.66,-2.35,6.27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.679,120.4166886134452,155.721296784277,-0.94,-3.53,2.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.703,121.23866886134452,157.3941296784277,-4.25,-4.58,2.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39,
0.727,121.14086688613445,158.94741296784275,-4.89,3.6,-2.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.75,122.34608668861344,160.37174129678428,-2.63,9.92,-5.39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.775,124.38360866886134,161.5941741296784,-3.13,2.35,-0.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.798,126.86436086688613,162.91341741296785,-5.17,-4.98,3.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39,
0.822,126.86043608668862,163.7473417412968,-5.03,-6.92,5.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.845,126.75204360866886,164.32573417412968,-4.02,-0.94,-1.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.869,126.80420436086689,164.76157341741296,-4.16,-1.69,-1.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.893,127.1874204360867,165.3001573417413,-4.24,-3.25,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.917,126.64974204360868,165.66901573417414,-3.16,-0.37,0.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.59,
0.941,127.11797420436086,166.01190157341745,-0.7,-0.12,0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.964,127.60579742043609,166.28019015734174,-1.57,-4.4,2.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.988,127.4655797420436,166.4960190157342,-4.01,-3.28,2.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.011,127.48755797420435,166.83260190157344,-3.04,0.94,0.47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.035,127.75075579742044,166.98326019015735,-1.54,2.31,-2.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.69,
1.059,128.65907557974205,167.11532601901573,-3.35,-3.28,0.71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.083,129.1369075579742,167.3445326019016,-4.62,-4.39,1.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.69,
1.106,128.77069075579743,167.61045326019016,-3.23,-2.56,1.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.69,
1.13,128.59006907557972,167.583045326019,-2.75,-0.23,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,
1.154,129.09400690755797,167.51730453260188,-5.71,-2.9,-0.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.78,
1.178,128.9554006907558,167.6097304532602,-5.65,-2.76,-0.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.202,128.95054006907557,167.771973045326,-3.34,-0.73,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.225,129.37305400690755,167.8061973045326,-2.15,-2.44,1.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.249,129.25330540069078,167.71061973045326,-3.56,-4.79,2.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.272,128.80033054006907,167.80006197304533,-4.26,-2.73,0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.78,
1.297,128.6020330540069,167.87200619730453,-2.97,1.58,-0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.32,129.1042033054007,167.82520061973045,-2.47,2.07,-3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.344,129.19042033054006,167.82952006197306,-3.98,-4.24,1.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.368,128.73104203305402,167.7939520061973,-4.02,1.19,-1.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.391,129.0541042033054,167.97039520061972,-2.11,-3.27,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.415,128.59141042033053,167.85303952006197,-1.44,-0.65,1.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.439,128.59014104203305,167.7333039520062,-3.44,1.26,-2.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.463,129.31901410420332,167.87433039520062,-5.03,-0.01,-0.61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.486,129.73390141042034,167.99643303952007,-3.87,-0.95,0.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.51,129.67639014104202,168.080643303952,-1.63,-3.42,2.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.88,
1.533,129.6166390141042,167.92706433039518,-3.21,-3.95,1.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.88,
1.557,129.99766390141042,167.95670643303953,-4.21,-6.38,2.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.98,
1.582,129.29776639014105,167.88767064330398,-3.87,-0.84,-1.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.605,128.6967766390141,167.69176706433038,-4.63,2.69,-3.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.629,129.26667766390142,167.70817670643305,-6.66,-1.36,-0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.652,129.82766776639014,167.7998176706433,-4.64,-4.53,3.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.88,
1.676,129.70376677663901,167.84498176706433,-3.6,-4.92,3.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.98,
1.7,128.5663766776639,167.45349817670643,-4.98,-0.83,1.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.78,
1.724,128.16463766776639,167.16234981767064,-9.44,1.31,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78,
