time,pitch,roll,gyrx,gyry,gyrz,f1,f2,f3,f4,f5,f6,f7,g1,g2,g3
0.399,64.04,66.06,10.2,-3.74,10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.49,
0.422,73.256,75.294,5.71,-3.86,9.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.49,
0.446,81.5126,83.6604,-1.98,-1.65,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.49,
0.471,88.64725999999999,90.90504,-8.05,-0.31,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.39,
0.494,94.841726,97.038504,-13.69,-0.92,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.49,
0.518,100.3571726,102.49385039999999,-16.9,2.09,-5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.49,
0.542,105.25571726,107.40438504,-13.85,-2.3,-8.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.59,
0.566,109.543571726,111.774438504,-8.07,0.34,-3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.59,
0.589,113.2303571726,115.6854438504,-1.44,2.98,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.59,
0.613,116.22703571726001,118.86654438504,1.62,-2.08,7.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,0.69,
0.637,118.86670357172599,121.37165443850401,-0.48,-7.82,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41,0.69,
0.661,120.7956703571726,123.35016544385039,-4.31,-6.81,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,0.69,
0.685,122.02356703571726,125.01501654438505,-5.7,0.43,-1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,0.59,
0.709,123.28035670357173,126.3335016544385,-3.25,1.86,-2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,0.69,
0.733,124.75603567035716,127.49135016544385,-4.63,-0.74,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89,0.69,
0.757,126.07360356703572,128.6151350165444,-9.05,-2.15,-1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87,0.88,
0.781,126.95236035670357,129.52851350165443,-9.69,-1.36,-3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.88,
0.804,127.70623603567036,130.33985135016545,-5.09,-0.73,-3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,0.78,
0.829,128.51062360356704,131.27598513501655,-0.46,3.6,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59,0.78,
0.852,129.05006236035672,131.96359851350167,2.61,0.66,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.26,0.78,
0.876,129.54500623603568,132.36535985135015,-0.18,-3.03,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77,0.88,
0.901,129.81950062360357,132.57653598513502,-2.7,-3.21,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.28,0.78,
0.924,129.80195006236036,132.6066535985135,-2.69,-3.39,-3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.79,0.78,
0.949,129.72819500623604,132.65466535985135,-2.59,4.05,-2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.69,0.78,
