time,pitch,roll,gyrx,gyry,gyrz,f1,f2,f3,f4,f5,f6,f7,g1,g2,g3
0.385,59.81,64.22,-7.34,-0.25,3.42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.408,68.594,73.751,-11.91,-0.11,-0.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.433,77.1674,83.0921,-12.56,-0.66,-2.84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.456,85.12574000000001,91.41521,-8.11,-4.75,-3.38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.49,
0.481,91.771574,98.502521,-5.05,-3.8,0.81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.504,97.3051574,104.4852521,-4.68,-2.21,6.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,
0.528,101.63851574,109.21452520999999,-3.48,-0.63,8.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.552,105.14085157400001,113.21545252099999,-7.37,3.78,6.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.576,107.9660851574,116.58554525209999,-10.79,-0.7,-4.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.601,110.72360851574001,119.73955452521,-12.4,-3.38,-4.27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,
0.625,112.79036085157401,122.151955452521,-11.86,-6.44,-4.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,
0.649,114.7250360851574,124.20219554525211,-10.15,-4.7,-3.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,
0.673,116.32250360851575,126.0092195545252,-8.56,1.48,1.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,
0.697,117.65225036085157,127.75592195545252,-6.9,5.71,4.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,
0.721,118.82922503608515,129.25359219554525,-2.78,2.53,2.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,
0.745,119.87392250360851,130.44735921955453,-2.58,-0.24,0.66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,
0.77,120.86939225036085,131.31373592195547,-4.05,-5.21,-0.59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,
0.793,121.67993922503608,131.93137359219554,-5.0,-7.56,-2.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,
0.818,122.12999392250362,132.46113735921958,-4.57,-2.18,-3.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,
0.841,122.42699939225035,132.98211373592196,-3.8,3.73,-3.26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,
0.866,122.87969993922505,133.5832113735922,-1.78,7.14,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,
0.889,123.3479699939225,134.06632113735924,0.49,4.54,2.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,
0.914,123.84479699939226,134.52863211373594,0.73,-2.89,2.74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,
0.937,123.99347969993923,134.7548632113736,-1.68,-8.1,0.78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,
0.962,123.89134796999393,134.67848632113734,-1.95,-7.24,1.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,
0.986,123.53913479699939,134.44584863211372,-2.2,-3.23,-1.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,
1.01,123.74691347969994,134.43158486321138,-3.73,4.76,2.43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,
1.034,123.81269134796999,134.41215848632112,-7.92,4.96,3.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,
1.057,123.94526913479699,134.5812158486321,-10.76,-2.68,-0.34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,
1.082,124.3185269134797,134.9311215848632,-6.87,-6.22,-3.46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,
1.106,124.65285269134797,135.23611215848632,-0.49,-5.62,-3.82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,
1.13,124.9922852691348,135.45561121584862,0.79,-6.93,0.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.155,125.42222852691347,135.73856112158487,-2.35,-2.66,6.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.178,125.45622285269134,135.91085611215848,-3.41,0.74,5.29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.203,125.41462228526913,135.86508561121587,0.21,-3.34,-2.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.226,125.6804622285269,135.99550856112157,0.88,0.49,-4.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,
1.251,125.83304622285269,136.08055085611215,-0.37,-0.85,-2.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,
1.274,125.92030462228527,135.9360550856112,-2.75,1.21,2.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.299,126.17203046222852,135.6966055085611,-4.6,-3.77,3.34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,
1.323,126.37720304622286,135.59166055085612,-6.41,-4.03,3.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,
