time,pitch,roll,gyrx,gyry,gyrz,f1,f2,f3,f4,f5,f6,f7,g1,g2,g3
0.363,64.45,57.86,-3.0,-1.0,-1.0,0,1,0,0,0,0,0,0.00,0.10,0.00,
0.376,69.74199999999999,62.594,-3.0,0.0,-2.0,0,1,0,0,0,0,0,0.00,0.10,0.00,
0.39,74.69019999999999,67.24340000000001,-3.0,-1.0,-1.0,0,1,0,0,0,0,0,0.00,0.00,0.00,
0.403,78.94702000000001,71.25434,-3.0,0.0,0.0,0,1,0,0,0,0,0,0.10,0.10,0.00,
0.417,82.648702,74.679434,-3.0,0.0,0.0,0,1,0,0,0,0,0,0.10,0.10,0.00,
0.431,85.79987020000002,77.5329434,-3.0,0.0,0.0,0,1,0,0,0,0,0,0.10,0.10,0.00,
0.444,88.52698702,80.05029434,-3.0,0.0,-1.0,0,1,0,0,0,0,0,0.00,0.10,0.00,
0.457,90.79769870199999,82.111029434,-2.0,0.0,-2.0,0,1,0,0,0,0,0,0.00,0.10,0.00,
0.471,92.6717698702,83.87410294339999,-2.0,0.0,-2.0,0,1,0,0,0,0,0,0.00,0.10,0.00,
0.484,94.26317698701999,85.42741029433999,-2.0,0.0,-2.0,0,1,0,0,0,0,0,0.00,0.20,0.00,
0.497,95.65531769870199,86.779741029434,-1.0,0.0,-1.0,0,1,0,0,0,0,0,0.00,0.20,0.00,
0.51,96.81153176987019,87.9139741029434,-1.0,0.0,-1.0,0,1,0,0,0,0,0,0.00,0.20,0.00,
0.525,97.89015317698701,88.80139741029434,-1.0,0.0,0.0,0,1,0,0,0,0,0,0.00,0.10,0.00,
0.538,98.7000153176987,89.52913974102944,0.0,-1.0,0.0,0,1,0,0,0,0,0,0.00,0.20,0.00,
0.551,99.48300153176987,90.11491397410295,0.0,-1.0,0.0,0,1,0,0,0,0,0,0.00,0.10,0.00,
0.565,100.110300153177,90.5874913974103,0.0,-1.0,0.0,0,1,0,0,0,0,0,0.00,0.20,0.00,
0.578,100.6320300153177,91.08474913974102,0.0,-1.0,0.0,0,1,0,0,0,0,0,0.00,0.20,0.00,
0.591,101.08020300153177,91.4044749139741,0.0,-1.0,0.0,0,1,0,0,0,0,0,0.00,0.10,0.00,
0.605,101.58402030015317,91.62544749139742,0.0,-1.0,0.0,0,1,0,0,0,0,0,0.10,0.20,0.00,
0.618,102.02140203001531,91.74654474913974,0.0,-1.0,0.0,0,1,0,0,0,0,0,0.10,0.20,0.10,
0.631,102.38914020300155,91.81265447491396,-1.0,0.0,0.0,0,1,0,0,0,0,0,0.10,0.29,0.00,
0.646,102.61491402030016,91.8822654474914,-1.0,0.0,-1.0,0,1,0,0,0,0,0,0.10,0.20,0.00,
0.659,102.78149140203001,91.93422654474914,-2.0,0.0,-2.0,0,1,0,0,0,0,0,0.00,0.20,0.10,
0.672,102.825149140203,92.02942265447493,-2.0,0.0,-2.0,0,1,0,0,0,0,0,0.00,0.20,0.10,
