time,pitch,roll,gyrx,gyry,gyrz,f1,f2,f3,f4,f5,f6,f7,g1,g2,g3
0.372,71.05,15.2,-1.0,0.0,0.0,0,2,0,0,0,0,0,0.10,0.20,0.00,
0.386,78.91600000000001,16.901,0.0,0.0,-1.0,0,2,0,0,0,0,0,0.10,0.00,0.00,
0.399,86.0656,18.4841,0.0,0.0,-2.0,0,2,0,0,0,0,0,0.10,0.78,0.00,
0.412,92.21656000000002,19.704410000000003,0.0,0.0,-1.0,0,2,0,0,0,0,0,0.20,0.29,0.00,
0.427,97.223656,20.816441,-1.0,0.0,0.0,0,2,0,0,0,0,0,0.10,1.47,0.00,
0.44,102.0263656,21.656644099999998,-1.0,0.0,0.0,0,2,0,0,0,0,0,0.10,0.00,0.00,
0.453,106.09763656,22.46066441,-2.0,-1.0,-1.0,0,2,0,0,0,0,0,0.00,1.47,0.00,
0.466,109.699763656,23.081066441,-3.0,-1.0,-1.0,0,2,0,0,0,0,0,0.00,0.49,0.00,
0.48,112.4539763656,23.6741066441,-3.0,-1.0,0.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.494,114.61039763656,24.13841066441,-2.0,0.0,0.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.507,116.30203976365598,24.589841066441,-2.0,0.0,0.0,0,2,0,0,0,0,0,0.00,0.49,0.00,
0.521,117.66820397636559,25.1029841066441,-2.0,0.0,0.0,0,2,0,0,0,0,0,0.10,0.20,0.00,
0.534,118.96582039763655,25.49629841066441,-3.0,0.0,0.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.547,120.34658203976366,25.84162984106644,-2.0,0.0,0.0,0,2,0,0,0,0,0,0.00,1.37,0.00,
0.561,121.71765820397637,25.912162984106647,-2.0,0.0,0.0,0,2,0,0,0,0,0,0.10,0.00,0.00,
0.574,122.73676582039764,25.955216298410665,-2.0,0.0,-1.0,0,2,0,0,0,0,0,0.10,1.08,0.00,
0.588,123.50467658203976,26.10352162984107,-3.0,0.0,-1.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.602,124.22946765820397,26.29835216298411,-3.0,0.0,-1.0,0,2,0,0,0,0,0,0.00,0.10,0.00,
0.615,124.9949467658204,26.41683521629841,-4.0,0.0,-1.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.628,125.58449467658204,26.54568352162984,-3.0,-1.0,-1.0,0,2,0,0,0,0,0,0.00,0.29,0.00,
0.642,125.88644946765821,26.72056835216298,-2.0,-1.0,-2.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.656,126.07864494676582,26.828056835216294,-1.0,0.0,-1.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.669,126.44886449467657,26.71280568352163,-1.0,0.0,0.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.683,126.82788644946766,26.692280568352164,-1.0,0.0,0.0,0,2,0,0,0,0,0,0.00,0.00,0.10,
0.696,127.23478864494678,26.807228056835218,-1.0,0.0,0.0,0,2,0,0,0,0,0,0.00,1.37,0.10,
0.709,127.81547886449468,26.80972280568352,-1.0,0.0,0.0,0,2,0,0,0,0,0,0.00,5.10,0.00,
0.722,128.12554788644945,26.701972280568352,-2.0,0.0,-1.0,0,2,0,0,0,0,0,0.00,3.63,0.00,
0.736,128.00355478864495,26.664197228056835,-2.0,0.0,-2.0,0,2,0,0,0,0,0,0.00,0.59,0.00,
0.749,127.58635547886449,26.76841972280568,-3.0,-1.0,-2.0,0,2,0,0,0,0,0,0.00,1.86,0.00,
0.762,127.50863554788644,26.81484197228057,-2.0,-1.0,-1.0,0,2,0,0,0,0,0,0.00,2.75,0.00,
0.777,127.73486355478865,26.891484197228056,-2.0,-1.0,0.0,0,2,0,0,0,0,0,0.00,6.67,0.00,
0.79,128.13548635547886,26.980148419722806,-1.0,0.0,0.0,0,2,0,0,0,0,0,0.00,5.10,0.00,
0.803,128.3105486355479,27.025014841972283,-1.0,0.0,0.0,0,2,0,0,0,0,0,0.00,3.04,0.00,
0.817,128.4090548635548,26.93050148419723,-1.0,0.0,0.0,0,2,0,0,0,0,0,0.00,0.59,0.00,
0.83,128.44590548635546,26.76805014841972,-2.0,0.0,0.0,0,2,0,0,0,0,0,0.00,2.94,0.00,
0.843,128.29659054863555,26.68880501484197,-3.0,0.0,0.0,0,2,0,0,0,0,0,0.00,3.53,0.00,
0.857,128.40765905486353,26.635880501484195,-4.0,-1.0,0.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.87,128.36476590548637,26.81958805014842,-3.0,0.0,-1.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.884,128.51347659054863,26.88295880501484,-1.0,0.0,-2.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.898,128.45634765905484,26.988295880501482,0.0,0.0,-1.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.911,128.47763476590546,26.98082958805015,-1.0,0.0,-1.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.924,128.33576347659056,26.935082958805015,-2.0,0.0,0.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.937,128.15957634765905,26.903508295880503,-3.0,1.0,0.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.951,128.1959576347659,26.85535082958805,-4.0,1.0,0.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.964,128.1005957634766,26.940535082958803,-3.0,0.0,-1.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.978,128.16305957634765,26.97605350829588,-2.0,0.0,-2.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
0.992,128.35830595763477,26.898605350829587,-1.0,0.0,-2.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
1.005,128.35083059576348,26.93586053508296,0.0,-1.0,0.0,0,2,0,0,0,0,0,0.00,0.00,0.00,
