time,pitch,roll,gyrx,gyry,gyrz,f1,f2,f3,f4,f5,f6,f7,g1,g2,g3
0.419,59.83,63.01,-2.63,-1.35,1.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49,
0.443,66.238,69.544,-5.34,-0.6,2.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,
0.466,72.2968,75.7594,-3.32,-1.73,-0.84,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39,
0.49,77.73568,81.00694000000001,-0.78,-2.95,-3.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.69,
0.514,82.446568,85.644694,-4.21,-1.38,-0.62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.78,
0.537,86.5086568,89.86146939999999,-7.11,0.78,3.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.78,
0.562,89.62386568,93.29814694000001,-1.97,-0.32,2.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.59,
0.585,92.266386568,95.99981469400001,-2.18,-1.68,-0.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29,
0.609,94.5196386568,98.3849814694,-5.42,-1.41,-0.91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39,
0.632,96.54496386568,100.55849814694,-3.37,-1.62,-0.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.78,
0.656,98.241496386568,102.404849814694,-1.34,-2.18,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.88,
0.68,99.69814963865679,103.8404849814694,-3.61,-2.54,0.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.78,
0.704,100.93281496386567,105.00104849814694,-4.05,-1.46,0.37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.59,
0.728,101.93828149638657,106.05310484981469,-2.51,-1.27,-0.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39,
0.751,102.95682814963865,107.14831048498147,-3.17,-1.12,0.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49,
0.776,103.65268281496387,107.96883104849815,-3.63,-1.04,1.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.78,
0.799,104.19926828149639,108.65388310484981,-2.19,-1.2,0.79,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.08,
0.823,104.79392682814964,109.28038831048497,-2.32,-1.65,0.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.78,
0.846,105.35739268281496,109.77503883104849,-3.12,-1.15,1.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.69,
