time,t1:pitch,t1:roll,t1:gyrx,t1:gyry,t1:gyrz,t2:pitch,t2:roll,t2:gyrx,t2:gyry,t2:gyrz,k1:pitch,k1:roll,k1:gyrx,k1:gyry,k1:gyrz,k2:pitch,k2:roll,k2:gyrx,k2:gyry,k2:gyrz,W:pitch,W:roll,W:gyrx,W:gyry,W:gyrz,B:pitch,B:roll,B:gyrx,B:gyry,B:gyrz
1.046,-10.66852052481418,136.6532388922526,0.015267175572519083,-0.030534351145038167,0.015267175572519083,182.49034427970096,134.11542505114033,0.061068702290076333,-0.0,-0.07633587786259542,-43.492809600393,158.0322207486287,-0.007633587786259542,-0.007633587786259542,-0.030534351145038167,173.54753874040338,125.48430563456823,0.0,0.030534351145038167,0.0916030534351145,0.0,0.0,0.0,0.0,0.0,79.27,90.94,-5.0,3.0,3.0,
1.083,-10.878793586747268,137.5951754251148,0.015267175572519083,-0.030534351145038167,0.015267175572519083,183.57535292993126,134.9806216813591,0.04580152671755725,0.022900763358778626,0.0,-43.731704345869105,158.85305856527026,-0.007633587786259542,-0.007633587786259542,-0.030534351145038167,174.5156674867536,126.161659796239,0.0,0.030534351145038167,0.0916030534351145,0.0,0.0,0.0,0.0,0.0,79.63,90.87,-3.0,0.0,-1.0,
1.1219999999999999,-11.072628412039304,138.19490083264407,0.015267175572519083,0.007633587786259542,0.04580152671755725,184.49761028262702,135.71603881704507,0.04580152671755725,0.022900763358778626,0.0,-43.9347648795238,159.5507707094156,-0.007633587786259542,-0.007633587786259542,-0.030534351145038167,175.33857692115131,126.73741083365914,0.0,0.030534351145038167,0.0916030534351145,0.0,0.0,0.0,0.0,0.0,79.51,91.29,-3.0,2.0,-1.0,
1.1600000000000001,-11.237388013537535,138.70466742904395,0.015267175572519083,0.007633587786259542,0.04580152671755725,185.2815290324184,136.34114338237814,0.04580152671755725,0.022900763358778626,0.0,-44.10736633313028,160.1438260319391,-0.007633587786259542,-0.007633587786259542,-0.030534351145038167,176.0377903984046,127.22660455897771,-0.022900763358778626,-0.0,-0.03816793893129771,0.0,0.0,0.0,0.0,0.0,79.62,91.13,-3.0,1.0,0.0,
1.1989999999999998,-11.501604095905146,139.42341387882922,0.0,0.007633587786259542,0.015267175572519083,185.9478599697411,136.87248226291123,0.04580152671755725,0.022900763358778626,0.0,-44.25407756869579,160.6479230560841,-0.007633587786259542,-0.007633587786259542,-0.030534351145038167,176.6321218540699,127.6424192254985,-0.022900763358778626,-0.0,-0.03816793893129771,0.0,0.0,0.0,0.0,0.0,79.61,91.59,-5.0,2.0,1.0,
1.237,-11.658606641076135,139.80118006612324,0.007633587786259542,0.030534351145038167,0.022900763358778626,186.51424126646538,137.32412031136437,0.04580152671755725,0.022900763358778626,0.0,-44.37878211892648,161.07640552660735,-0.007633587786259542,-0.007633587786259542,-0.030534351145038167,177.1373035913854,127.99586169204117,-0.022900763358778626,-0.0,-0.03816793893129771,0.0,0.0,0.0,0.0,0.0,79.6,91.54,0.0,-1.0,-1.0,
1.275,-11.782836628727617,140.23972789381094,-0.015267175572519083,0.015267175572519083,0.0,186.99566536868102,137.70801265254954,0.04580152671755725,0.022900763358778626,0.0,-44.48478098662256,161.4406156265521,-0.007633587786259542,-0.007633587786259542,-0.030534351145038167,177.5667080681036,128.29628778860246,-0.022900763358778626,-0.0,-0.03816793893129771,0.0,0.0,0.0,0.0,0.0,79.89,91.88,-6.0,2.0,0.0,
1.314,-11.625308278723336,140.29733924357092,0.0,0.030534351145038167,0.03816793893129771,187.4048758555643,138.03432114255693,0.04580152671755725,0.022900763358778626,0.0,-44.57488002416423,161.75019421150515,-0.007633587786259542,-0.007633587786259542,-0.030534351145038167,177.93170187331404,128.55164997067953,-0.022900763358778626,-0.0,-0.03816793893129771,0.0,0.0,0.0,0.0,0.0,79.94,91.97,-2.0,0.0,1.0,
1.352,-11.491409181219698,140.34630889086688,0.0,0.030534351145038167,0.03816793893129771,187.75270476941512,138.3116833590632,0.04580152671755725,0.022900763358778626,0.0,-44.65938704302229,162.00535310770553,0.0,-0.04580152671755725,0.03816793893129771,178.24194660774293,128.76870782544506,-0.022900763358778626,-0.0,-0.03816793893129771,0.0,0.0,0.0,0.0,0.0,80.0,91.99,-2.0,1.0,0.0,
1.39,-11.377594948341605,140.38793309106845,0.0,0.030534351145038167,0.03816793893129771,188.0483593461883,138.54744124309354,0.04580152671755725,0.022900763358778626,0.0,-44.50086901228242,162.33983890666698,0.0,-0.030534351145038167,-0.030534351145038167,178.5056546320075,128.95320700199574,-0.022900763358778626,-0.0,-0.03816793893129771,0.0,0.0,0.0,0.0,0.0,80.09,92.23,-3.0,0.0,-1.0,
1.429,-11.280852850395226,140.4233136612398,0.0,0.030534351145038167,0.03816793893129771,188.29966573644552,138.74783544451932,0.04580152671755725,0.022900763358778626,0.0,-44.69372191614709,162.4500855982958,-0.022900763358778626,-0.030534351145038167,0.05343511450381679,178.72980645263237,129.11003130206382,-0.022900763358778626,-0.0,-0.03816793893129771,0.0,0.0,0.0,0.0,0.0,80.34,92.24,-3.0,1.0,1.0,
1.466,-11.380416404072307,140.66407028003462,0.0,-0.007633587786259542,0.0,188.51327616816414,138.91817051573125,0.04580152671755725,0.022900763358778626,0.0,-44.85764688443206,162.54379528618028,-0.022900763358778626,-0.030534351145038167,0.05343511450381679,178.9203355001635,129.2433319571217,-0.022900763358778626,-0.0,-0.03816793893129771,0.0,0.0,0.0,0.0,0.0,80.27,92.01,-6.0,1.0,-1.0,
1.504,-11.465045424697825,140.86871340601022,0.0,-0.007633587786259542,0.0,188.69484503512496,139.06295532626137,0.04580152671755725,0.022900763358778626,0.0,-44.87319859641325,162.82581833951568,0.0,-0.03816793893129771,-0.007633587786259542,179.08228519056496,129.3566375139209,-0.022900763358778626,-0.0,-0.03816793893129771,0.0,0.0,0.0,0.0,0.0,80.34,92.42,-3.0,-3.0,-1.0,
1.543,-11.63818697259672,141.06186122704514,0.015267175572519083,-0.0,0.05343511450381679,188.84917857204167,139.186022415212,0.04580152671755725,0.022900763358778626,0.0,-44.88641755159727,163.06553793485077,0.0,-0.03816793893129771,-0.007633587786259542,179.2199424274062,129.45294723720022,-0.022900763358778626,-0.0,-0.03816793893129771,0.0,0.0,0.0,0.0,0.0,80.5,92.37,-5.0,1.0,1.0,
1.581,-11.78535728831078,141.22603687492483,0.015267175572519083,-0.0,0.05343511450381679,189.0683889090965,139.0748430471384,0.11450381679389313,-0.015267175572519083,-0.08396946564885496,-44.89765366350368,163.2692995908856,0.0,-0.03816793893129771,-0.007633587786259542,179.33695107872128,129.53481050198764,-0.022900763358778626,-0.0,-0.03816793893129771,0.0,0.0,0.0,0.0,0.0,80.21,92.43,-3.0,0.0,0.0,
1.619,-11.806569608340055,141.51537306188177,0.0,-0.0,0.0,189.25471769559314,138.98034058427584,0.11450381679389313,-0.015267175572519083,-0.08396946564885496,-44.907204358624135,163.4424969985152,0.0,-0.03816793893129771,-0.007633587786259542,179.43640843233908,129.60439427705694,-0.022900763358778626,-0.0,-0.03816793893129771,0.0,0.0,0.0,0.0,0.0,80.62,92.22,-2.0,0.0,-1.0,
1.658,-11.753040949279141,141.47174110867653,0.015267175572519083,0.007633587786259542,0.06870229007633588,189.41309716411527,138.90001349084267,0.11450381679389313,-0.015267175572519083,-0.08396946564885496,-44.91532244947652,163.58971479500036,0.0,-0.03816793893129771,-0.007633587786259542,179.5209471829142,129.66354048586584,-0.022900763358778626,-0.0,-0.03816793893129771,0.0,0.0,0.0,0.0,0.0,80.07,92.63,-8.0,4.0,1.0,
1.696,-11.707541589077364,141.43465394845208,0.015267175572519083,0.007633587786259542,0.06870229007633588,189.45291749210458,138.98032571057098,0.0,0.030534351145038167,-0.007633587786259542,-44.922222826701045,163.71484992201275,0.0,-0.03816793893129771,-0.007633587786259542,179.59280512090305,129.7138147633534,-0.022900763358778626,-0.0,-0.03816793893129771,0.0,0.0,0.0,0.0,0.0,80.19,92.43,2.0,-11.0,-1.0,
1.734,-11.804278010434322,141.5801575754813,-0.007633587786259542,-0.0,-0.007633587786259542,189.4867647708955,139.04859109734002,0.0,0.030534351145038167,-0.007633587786259542,-44.92808814734189,163.82121477997327,0.0,-0.03816793893129771,-0.007633587786259542,179.6538843681936,129.75654789921785,-0.022900763358778626,-0.0,-0.03816793893129771,0.0,0.0,0.0,0.0,0.0,80.37,92.49,-9.0,4.0,1.0,
1.773,-11.886503968587736,141.70383565845614,-0.007633587786259542,-0.0,-0.007633587786259542,189.51553495786777,139.10661667609372,0.0,0.030534351145038167,-0.007633587786259542,-44.93307366988661,163.91162490923972,0.0,-0.03816793893129771,-0.007633587786259542,179.70606127037527,129.793000835695,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,80.32,92.66,-2.0,-6.0,-4.0,
1.811,-11.956396033018137,141.80896202898475,-0.007633587786259542,-0.0,-0.007633587786259542,189.30118499237625,138.72913048058132,0.06870229007633588,-0.030534351145038167,-0.183206106870229,-44.93731136404962,163.9884735191162,0.0,-0.03816793893129771,-0.007633587786259542,179.75041163722972,129.82398583170058,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,80.52,92.61,-1.0,-2.0,3.0,
1.849,-11.838117257467966,141.6276493271817,0.0,-0.007633587786259542,0.007633587786259542,189.11898752170845,138.40826721439578,0.06870229007633588,-0.030534351145038167,-0.183206106870229,-44.94091340408818,164.05379483751122,0.0,-0.03816793893129771,-0.007633587786259542,179.78810944905598,129.85032307830534,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,80.19,92.45,-5.0,-1.0,-1.0,
1.887,-11.73758029825032,141.4735335306491,0.0,-0.007633587786259542,0.007633587786259542,188.96387413898933,138.45810249356057,-0.04580152671755725,0.04580152671755725,0.05343511450381679,-44.943975138120955,164.109317958147,0.0,-0.03816793893129771,-0.007633587786259542,179.82015258910832,129.87270973791937,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,80.42,92.45,0.0,-8.0,-4.0,
1.926,-11.65212388291532,141.3425351035964,0.0,-0.007633587786259542,0.007633587786259542,188.83202776367807,138.50046248085064,-0.04580152671755725,0.04580152671755725,0.05343511450381679,-45.06403711030921,164.01519533785074,-0.022900763358778626,-0.04580152671755725,0.06870229007633588,179.8473892581528,129.8917383985913,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,80.23,92.3,-3.0,-5.0,-1.0,
1.964,-11.758544647453716,141.4206089016516,0.007633587786259542,-0.0,0.04580152671755725,188.7199583446635,138.5364684700472,-0.04580152671755725,0.04580152671755725,0.05343511450381679,-45.166089786669225,163.93519111059894,-0.022900763358778626,-0.04580152671755725,0.06870229007633588,179.8705404268406,129.90791276016242,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,80.04,92.2,0.0,-12.0,-7.0,
2.003,-11.70419730544279,141.48699981586773,0.0,-0.007633587786259542,0.022900763358778626,188.6246993385011,138.5670735608643,-0.04580152671755725,0.04580152671755725,0.05343511450381679,-45.252834561575234,163.8671875174349,-0.022900763358778626,-0.04580152671755725,0.06870229007633588,179.89021892022524,129.92166096749787,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,80.13,92.07,0.0,-7.0,-9.0,
2.041,-11.658002064733502,141.54343209295143,0.0,-0.007633587786259542,0.022900763358778626,188.54372918326308,138.5930878880588,-0.04580152671755725,0.04580152671755725,0.05343511450381679,-45.22745876822511,163.8162297046435,-0.022900763358778626,-0.015267175572519083,0.04580152671755725,179.90694563960218,129.933346943733,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,79.93,92.14,-2.0,-2.0,-21.0,
2.08,-11.902924996717962,141.89271943461188,-0.022900763358778626,0.007633587786259542,-0.015267175572519083,188.47490455131074,138.61520006617414,-0.04580152671755725,0.04580152671755725,0.05343511450381679,-45.20588934387751,163.7729155637708,-0.022900763358778626,-0.015267175572519083,0.04580152671755725,179.92116335107258,129.94328002353288,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,79.0,91.41,2.0,-5.0,-33.0,
2.1189999999999998,-12.214053442027692,142.07150906224427,-0.07633587786259542,0.0916030534351145,-0.015267175572519083,188.41640361415125,138.63399541757218,-0.04580152671755725,0.04580152671755725,0.05343511450381679,-45.18755533318205,163.736098544029,-0.022900763358778626,-0.015267175572519083,0.04580152671755725,179.9332484058224,129.95172314136278,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,79.49,91.73,-13.0,19.0,-27.0,
2.158,-12.668684237359319,142.21867882431994,-0.24427480916030533,0.2595419847328244,-0.15267175572519084,188.3666778175657,138.64997146626052,-0.04580152671755725,0.04580152671755725,0.05343511450381679,-45.171971424090906,163.7048040772485,-0.022900763358778626,-0.015267175572519083,0.04580152671755725,179.9435207023598,129.95889979151818,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,79.16,92.39,-13.0,18.0,-8.0,
2.197,-13.0551204133912,142.34377312208426,-0.24427480916030533,0.2595419847328244,-0.15267175572519084,188.32441089046796,138.66355110764562,-0.04580152671755725,0.04580152671755725,0.05343511450381679,-46.45783144774423,164.0490155967132,0.549618320610687,-0.9083969465648855,-0.5877862595419847,179.95225215441656,129.9649999441503,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,78.96,92.2,-2.0,7.0,-8.0,
2.2359999999999998,-13.140040612361329,142.4703328371426,-0.5725190839694656,0.6259541984732825,-0.4351145038167939,188.2884840024349,138.67509380282294,-0.04580152671755725,0.04580152671755725,0.05343511450381679,-47.55081246784956,164.34159538825818,0.549618320610687,-0.9083969465648855,-0.5877862595419847,179.9596738886648,129.9701850738876,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,79.9,93.24,-13.0,34.0,-1.0,
2.275,-11.547810993458196,141.15886066677442,-0.4351145038167939,1.16793893129771,0.015267175572519083,188.2579461476068,138.68490509372367,-0.04580152671755725,0.04580152671755725,0.05343511450381679,-48.47984633493909,164.59028821107142,0.549618320610687,-0.9083969465648855,-0.5877862595419847,179.96598236277583,129.97459243416426,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,80.92,93.68,-5.0,28.0,13.0,
2.314,-9.847449934250308,139.56313492219658,-0.32061068702290074,1.0381679389312977,0.20610687022900764,188.2319889710029,138.69324469098927,-0.04580152671755725,0.04580152671755725,0.05343511450381679,-49.26952512196519,164.8016771104627,0.549618320610687,-0.9083969465648855,-0.5877862595419847,179.97134456577018,129.97833869039945,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,81.74,93.14,-4.0,31.0,13.0,
2.354,-7.808039946248186,136.7934966934802,-0.06870229007633588,0.7862595419847328,0.22900763358778625,188.20992537088958,138.70033334866505,-0.04580152671755725,0.04580152671755725,0.05343511450381679,-49.94075209093737,164.98135767494526,0.549618320610687,-0.9083969465648855,-0.5877862595419847,179.9759024383154,129.98152300819936,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,81.94,92.77,-6.0,23.0,19.0,
2.393,-6.074541456446384,134.43930419907127,-0.06870229007633588,0.7862595419847328,0.22900763358778625,186.16107360593787,134.04692263827437,0.2900763358778626,-1.0763358778625953,0.09923664122137404,-50.51129501456373,165.13408615475544,0.549618320610687,-0.9083969465648855,-0.5877862595419847,179.9797766299788,129.98422967832929,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,82.12,91.94,-5.0,16.0,13.0,
2.432,-3.272090554378742,131.49153755995917,0.015267175572519083,0.2824427480916031,0.25190839694656486,184.41954960572892,130.0915235344423,0.2900763358778626,-1.0763358778625953,0.09923664122137404,-50.99625649964613,165.2639053625941,0.549618320610687,-0.9083969465648855,-0.5877862595419847,179.9830696928927,129.98653034793972,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,81.6,91.79,-14.0,36.0,-4.0,
2.471,-0.4437148798659729,129.47763319744672,0.0,-0.12213740458015267,0.25190839694656486,182.9392542055513,126.72943429618503,0.2900763358778626,-1.0763358778625953,0.09923664122137404,-51.40847376196617,165.37425168925697,0.549618320610687,-0.9083969465648855,-0.5877862595419847,179.98586879636954,129.9884859171086,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,80.93,92.82,-14.0,31.0,-4.0,
2.51,1.9604044434698809,127.76581448931113,0.0,-0.12213740458015267,0.25190839694656486,181.68100311540033,123.87165844366635,0.2900763358778626,-1.0763358778625953,0.09923664122137404,-3.357756882692584,164.49071949137215,-0.022900763358778626,-1.5572519083969465,0.2366412213740458,179.98824803432484,129.99014815090214,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,81.14,92.76,3.0,23.0,0.0,
2.548,4.003905868305356,126.31076858739587,0.0,-0.12213740458015267,0.25190839694656486,179.1976981685743,120.80090880256803,0.1297709923664122,0.04580152671755725,-0.46564885496183206,37.48535246468997,163.73971712317004,-0.022900763358778626,-1.5572519083969465,0.2366412213740458,179.99027038658684,129.99156104962663,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,80.82,90.35,-9.0,16.0,1.0,
2.587,5.74088207941551,125.0739795707679,0.0,-0.12213740458015267,0.25190839694656486,177.08688896377217,118.19077160763446,0.1297709923664122,0.04580152671755725,-0.46564885496183206,71.8017469609616,164.12451632672855,0.22900763358778625,-1.1068702290076335,0.35877862595419846,179.99198938600955,129.99276201354246,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,80.95,89.75,-19.0,22.0,5.0,
2.625,7.217311858859141,124.02270890663414,0.0,-0.12213740458015267,0.25190839694656486,175.29270113969037,115.97215499194093,0.1297709923664122,0.04580152671755725,-0.46564885496183206,100.55210637556047,163.78110112354813,0.3511450381679389,-1.0534351145038168,0.20610687022900764,179.99345053551886,129.99378283287092,-0.007633587786259542,0.030534351145038167,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,82.6,89.32,-8.0,33.0,26.0,
