time,pitch,roll,gyrx,gyry,gyrz,f1,f2,f3,f4,f5,f6,f7,g1,g2,g3
0.384,26.66,69.77,-9.15,-5.34,-1.66,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,
0.408,30.44,80.318,-3.11,7.37,-3.78,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,
0.432,34.445,90.2018,-1.4,2.46,-1.61,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,
0.455,38.1395,98.71418,-1.35,-3.89,-2.02,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,
0.479,40.884949999999996,105.964418,-3.89,-3.4,1.51,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,
0.502,43.220495,112.03544179999999,-2.69,0.41,-1.14,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.526,45.1370495,117.36754418,-2.69,4.53,0.79,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.549,46.64270495,121.86975441800001,-2.01,-0.17,2.39,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.573,48.269270495,125.5329754418,-0.04,1.77,0.85,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,
0.596,49.565927049500004,128.83329754417997,0.68,4.26,1.66,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,
0.62,50.712592704950005,131.50332975441802,-1.21,-4.16,0.82,0.0,0.0,6.0,0.0,1.0,0.0,0.0,92.9,0.0,0.0,
0.645,51.349259270495004,133.5163329754418,-3.92,-3.39,2.28,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,
0.668,51.8359259270495,135.20263329754417,-0.6,4.79,-1.09,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.692,52.766592592704946,136.7032633297544,-1.69,-0.31,-1.18,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,
0.715,53.291659259270496,137.73532633297543,-6.28,-4.53,0.59,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,
